year,oid,is_buffer,treatment_type,treatment_description,area,mean_esi_pre,mean_esi_post,mean_et_pre,mean_et_post,mean_wue_pre,mean_wue_post,mean_lst_eco_pre,mean_lst_eco_post,mean_lst_modis_pre,mean_lst_modis_post,total_pixels_modis,non-fire_pre,non-fire_post,fire_low_pre,fire_low_post,fire_nominal_pre,fire_nominal_post,fire_high_pre,fire_high_post,total_days_modis_pre,total_days_modis_post,percent_non-fire_pre,percent_non-fire_post,percent_fire_low_pre,percent_fire_low_post,percent_fire_nominal_pre,percent_fire_nominal_post,percent_fire_high_pre,percent_fire_high_post
2019,0334,0,Fire,Broadcast Burning - Covers a majority of the unit,5.302,0.369,0.5621369416666667,176.609,288.3021637583333,1.16,0.9345622666666666,,,0.9800611358974354,1.135937925581395,16,315,256,0,0,0,0,0,0,20,16,0.98,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0338,0,Physical,Planned Treatment Burned in Wildfire,14.385,0.4053092333333333,0.4710424000000001,101.70582008333334,127.50505974705881,0.492,1.2079459705882354,,,1.243760596226415,1.208837973913044,36,713,576,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0362,0,Physical,"Forest Health Thinning, Mastication",0.111,0.4943155142857143,0.544,394.83122034285714,159.84891713333334,0.7601372857142856,1.1096556625000003,,,1.1382105031249998,1.3129394383720936,4,80,64,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0363,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Mastication, Tree Felling and Removal",0.13,0.53,0.6664372428571428,169.23174477499998,197.28375408571432,0.7416741250000001,0.8725812714285714,,,1.3101113861386144,1.3141062474999998,3,60,48,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0364,0,Physical,"Chipping, Tree Felling and Removal",0.007,0.359,0.434,105.75033570000001,104.38646166428569,0.6555991666666666,1.7047843714285713,,,1.3064662921348313,1.2585126582278485,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0368,0,Physical,"Forest Stand Improvement, Tree Felling and Removal",0.047,0.43902278333333333,0.5919718666666666,110.95099005000002,159.27710266666665,0.6261390666666666,0.691,,,1.2215173277227724,1.196547965116279,4,80,64,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0374,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Maintenance",0.036,0.42778920000000004,0.5926458083333334,250.79113323333334,245.899,0.8649950166666667,0.8138566333333334,,,1.2531605707317075,1.2552589297619048,3,60,48,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0389,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk",0.081,0.394,0.5103760090909092,246.50693130000002,265.5925913636364,0.471,0.6414523909090909,,,1.1368850574712643,1.2442142857142853,2,37,32,0,0,0,0,0,0,20,16,0.93,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0394,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication",0.012,0.42326072000000003,0.5994199588235295,130.40306701999998,174.43496973529415,1.0424208400000001,1.0492832235294116,,,1.2255652173913043,1.2943521126760564,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0396,0,Physical,"Chipping, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",0.042,0.41629025000000003,0.527,101.76,129.362,0.498,0.758,,,1.2302727272727272,1.2649318181818183,2,34,31,0,0,0,0,0,0,20,16,0.85,0.97,0.00,0.00,0.00,0.00,0.00,0.00
2019,0397,0,Physical,"Mastication, Tree Felling and Removal",0.007,0.46787441999999996,0.5335834411764706,131.061,146.06595881176466,0.5181000600000001,0.8304317235294117,,,1.2270494505494502,1.3119420731707316,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0399,0,Physical,"Chipping, Hazardous Fuel Reduction Around Community at Risk",0.002,0.486,0.587,149.623,196.49691294999997,0.67,0.8985364687499999,,,1.2345561224489798,1.2365382352941177,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0436,0,Physical,MLS,0.005,0.38089227999999997,0.3804572823529412,87.717,102.96875649999998,0.24966913999999996,0.7286440529411764,,,1.1858693181818178,1.2768227848101263,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0443,0,Fire,PF,7.786,0.516,0.5164660866666668,199.548,254.15781021333336,0.577,0.7579151199999999,,,1.149092423595506,1.2299139274725273,22,413,352,0,0,0,0,0,0,20,16,0.94,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0447,0,Chemical,REC,64.832,0.401,0.4242951052631579,80.679,143.3582948526316,0.322,0.4095185421052631,,,1.2215784959999998,1.1608760861702125,118,2360,1888,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0449,0,Chemical,TEBD,3.242,0.35856471428571435,0.3820929999999999,81.32090693333333,236.6554055928572,0.286,0.40541904285714286,,,1.161113853846154,1.23,10,157,149,0,0,0,0,0,0,20,16,0.79,0.93,0.00,0.00,0.00,0.00,0.00,0.00
2019,0452,0,Biological,Cows,0.543,0.4470217666666667,0.4365480533333333,133.915,135.04674224666667,0.3765266333333334,0.7493046866666668,,,1.2086653247311825,1.2322516658823532,6,120,96,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0462,0,Fire,PFH,0.373,0.388,0.396,103.014,101.66248714999999,0.32896187499999996,0.951,,,1.1431176447058828,1.2988062524999997,3,58,48,0,0,0,0,0,0,20,16,0.97,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0468,0,Physical,MHP,0.03,0.328,0.43389646666666665,86.60142748000001,102.94976577999998,0.39769772000000003,0.763,,,1.2076686698795178,1.3034319097560978,3,60,48,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0469,0,Physical,TH,0.101,0.345,0.4283818266666667,90.158,100.32143721333334,0.379,0.7987241600000001,,,1.1994146341463414,1.2861829268292686,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0474,0,Fire,PFJ,0.643,0.3762234714285714,0.4922807642857144,90.44378106666666,164.00080543571428,0.5042146833333333,0.5765541499999999,,,1.1262424230769237,1.2295021438202243,11,192,172,0,0,0,1,0,0,20,16,0.87,0.98,0.00,0.00,0.00,0.01,0.00,0.00
2019,0477,0,Physical,Patch Clearcut (EA/RH/FH),2.905,0.431,0.574,129.565,199.02623838823524,0.297,0.7349193470588234,,,1.0989329000000003,1.2037283466666668,11,211,175,0,0,0,1,0,0,20,16,0.96,0.99,0.00,0.00,0.00,0.01,0.00,0.00
2019,0478,0,Physical,Recreation Removal of hazard trees and snags - Area,2.905,0.431,0.574,129.565,199.02623838823524,0.297,0.7349193470588234,,,1.0989329000000003,1.2037283466666668,11,211,175,0,0,0,1,0,0,20,16,0.96,0.99,0.00,0.00,0.00,0.01,0.00,0.00
2019,0480,0,Fire,Burning of Piled Material,2.905,0.431,0.574,129.565,199.02623838823524,0.297,0.7349193470588234,,,1.0989329000000003,1.2037283466666668,11,211,175,0,0,0,1,0,0,20,16,0.96,0.99,0.00,0.00,0.00,0.01,0.00,0.00
2019,0484,0,Physical,Fill-in or Replant Trees,0.403,0.443,0.46632615454545456,158.268,284.3081453727273,0.45266589999999995,0.6477791272727274,,,1.1459654605263159,1.2368698555555557,4,67,64,0,0,0,0,0,0,20,16,0.84,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0485,0,Physical,Plant Trees,0.144,0.47900896666666665,0.45947923333333335,175.0264307333333,352.96381461111116,0.9285553666666666,0.5180092111111111,,,1.0947613160493825,1.3185320525641024,3,45,48,0,0,0,0,0,0,20,16,0.75,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0488,0,Physical,Range Forage Improvement,0.993,0.49651777142857145,0.5023057352941177,120.70603507142859,165.18340144705886,0.4489336428571429,0.6860937294117647,,,1.2519752333333338,1.2918242688172041,7,133,112,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0491,0,Physical,Range Cover Manipulation,0.812,0.501,0.454,136.206,117.90170918749997,0.5169174400000001,1.4265428937500002,,,1.2017590659340658,1.2937733108108103,5,100,80,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0506,0,Physical,Acres Improved - Construction/Reconstruction of Range Grz Structural Improv Area,0.287,0.368,0.5439008727272727,191.77917975999998,268.9269948454546,1.292,1.0313587272727274,,,1.1449653846153844,1.2114664634146335,2,40,31,0,0,0,0,0,1,20,16,1.00,0.97,0.00,0.00,0.00,0.00,0.00,0.03
2019,0508,0,Physical,Thinning for Hazardous Fuels Reduction,0.051,0.3703304142857143,0.5271699416666666,80.03283436666665,121.39275375833336,0.809,1.058,,,0.9671542259259259,1.188281880681818,7,138,112,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0523,0,Chemical,Invasives - Pesticide Application,0.006,0.4417362714285714,0.47901989374999987,122.49647903333333,233.66,0.4912193666666667,0.5402979749999999,,,1.2515284090909093,1.2555117647058818,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0532,0,Physical,"Piling of Fuels, Hand or Machine",1.534,0.359,0.5101766000000001,173.15165937999998,128.0496758846154,1.3849131799999999,1.3643482999999998,,,1.0343525565789473,1.2242219658823532,12,239,192,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0535,0,Physical,Rearrangement of Fuels,0.376,0.36780377142857146,0.4913929764705884,357.1900133428571,208.7226995588235,0.44,0.6057628705882354,,,1.038048830526316,1.1688973383720933,25,453,385,0,0,0,0,0,0,20,16,0.91,0.96,0.00,0.00,0.00,0.00,0.00,0.00
2019,0543,0,Physical,Chipping of Fuels,0.543,0.381,0.5637375090909091,194.10984344000002,153.6779764272727,1.1608173000000002,1.0309822636363637,,,1.0259995717948718,1.2124288261904763,8,158,128,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0556,0,Other,Yarding - Removal of Fuels by Carrying or Dragging,0.162,0.35908466666666666,0.5476143692307693,113.875,151.98095965384616,0.7740651555555554,0.8752440999999999,,,1.0535692307692308,1.279576923076923,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0563,0,Physical,Commercial Thin,0.354,0.3850042666666667,0.5862114272727272,273.94,343.7537890272727,0.408,0.8176304545454546,,,1.1701352988764047,1.2953100767441865,4,80,64,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0569,0,Physical,Tree Release and Weed,20.314,0.485,0.5166078764705881,139.198,150.0510621764706,0.564,1.2583171176470587,,,1.154281866037736,1.2466460752577315,40,800,640,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0598,0,Physical,Sanitation Cut,0.083,0.348,0.472,265.50405739999997,108.91225225454545,0.433,2.6119914583333332,,,1.1628865131578952,1.2113563729411767,4,80,64,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0599,0,Physical,Precommercial Thin,0.083,0.348,0.472,265.50405739999997,108.91225225454545,0.433,2.6119914583333332,,,1.1628865131578952,1.2113563729411767,4,80,64,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0600,0,Physical,Wild Horse and Burro Activities,1.62,0.37866058750000003,0.54,83.96643967142857,180.224,0.7028010571428572,0.9284324937500001,,,1.0476879942528736,1.2326211425287357,11,216,176,0,0,0,0,0,0,20,16,0.98,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0605,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Tree Felling and Removal",0.115,0.33991547499999997,0.5314595222222223,210.16214686666663,144.69774966666665,0.445,0.8180488555555556,,,1.0946342603174604,1.275376015853659,4,78,64,0,0,0,0,0,0,20,16,0.98,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0611,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement",0.009,0.425,0.5685306416666667,237.88032213333335,267.2798563583333,0.6122953333333333,0.7133415333333334,,,1.2525448717948717,1.2610647058823528,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0612,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Mastication",0.019,0.42274759999999995,0.5146037083333332,239.82739259999997,226.50078104166667,0.5647726000000001,0.707,,,1.2016067073170733,1.3000312499999997,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0616,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",0.193,0.4451956666666667,0.6298598750000001,274.4564056333333,257.13498178333333,0.8174769999999999,0.7586635583333333,,,1.2917382448717947,1.285123015476191,3,60,48,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0633,0,Physical,Hazardous Fuel Reduction Around Community at Risk,0.048,0.492,0.5737539749999999,473.18532410000006,268.29474704166654,0.647,0.9930269749999999,,,1.2383421052631582,1.2663125000000004,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0636,0,Physical,Tree Felling and Removal,0.008,0.3835448333333333,0.5051474285714286,109.79202273333333,129.3912568714286,0.6131875666666666,1.1903015785714286,,,1.289587209302326,1.252,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0638,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Fuel Break, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",0.049,0.33731251999999995,0.4923005400000001,81.679,124.719,0.331,0.576,,,1.1076088893333331,1.2050021113924054,3,54,47,0,0,0,0,0,0,20,16,0.90,0.98,0.00,0.00,0.00,0.00,0.00,0.00
2019,0641,0,Physical,"Chipping, Forest Health Thinning, Stump and Spray",0.056,0.42058196666666664,0.5535399083333333,256.77976606666664,269.4241288416667,0.376,0.6862689916666667,,,1.1464308951219513,1.241,3,60,48,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0644,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Mastication",0.091,0.382,0.5573747285714287,321.61100263333327,281.6989601714286,0.6429877333333333,0.6508401071428571,,,1.1851802325581398,1.3212761627906973,2,38,32,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0645,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk, Mastication",0.069,0.44621991666666666,0.5664821583333334,258.142,244.95356941666668,0.6772876833333333,0.7417771166666668,,,1.259285714285714,1.3237658227848106,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0671,0,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",0.008,0.34979312500000004,0.34979312500000004,210.54426382500003,210.54426382500003,0.309,0.309,,,1.2983517441860466,1.2983517441860466,2,38,38,0,0,0,0,0,0,20,20,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00
2019,0677,0,Physical,"Forest Health Thinning, Stump and Spray",0.112,0.38707974999999994,0.5948015916666667,295.003,290.89929134999994,,,,,1.1914597701149428,1.2411310975609757,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0684,0,Physical,Extraction/Removal of Non-native plants along riparian zone (Russian Olive/Salt Cedar/Siberian Elm),0.199,0.45526272857142863,0.5399480066666665,118.62869010000001,129.60060679333336,0.27563102857142857,0.38754719333333326,,,1.1915573584415584,1.1599822158536581,4,76,64,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0685,0,Physical,Hand Thinning,0.134,0.44486688333333335,0.44558031666666675,406.74517593999997,247.38030688333333,0.5367809400000001,0.5902562333333333,,,1.195,1.2767844000000004,4,76,64,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0686,0,Physical,Mechanical Thinning - Mastication,1.651,0.44090158333333324,0.49555276315789476,118.685,216.1673702473684,0.585,0.5636147631578947,,,1.1866396876404495,1.265438349411765,13,253,208,0,0,0,0,0,0,20,16,0.97,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0687,0,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Mastication, Tree Felling and Removal",0.016,0.54,0.708,171.783,206.48458576250007,0.511,0.611,,,1.2663039215686276,1.3240126582278482,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0688,0,Physical,"Salvage Cut (intermediate treatment, not regeneration)",0.606,0.37371706666666665,0.49004375714285714,106.03685253333333,149.30385182142854,1.011,1.4210300714285713,,,1.2421001908045977,1.2599472582278477,5,100,80,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0691,0,Physical,Invasives - Mechanical /Physical,0.005,0.575,0.4907191249999999,203.195,111.48485183999996,0.74,0.8021137250000001,,,1.1373168662650601,1.2502752906976746,5,94,80,0,0,0,0,0,0,20,16,0.94,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0703,0,Fire,Machine Pile Burn,3.512,0.40663285000000005,0.46615793333333333,110.84692383333334,165.79308254444445,0.3844584666666666,0.6401244666666667,,,1.1611506047169808,1.1669776821428566,20,400,315,0,0,0,3,0,2,20,16,1.00,0.98,0.00,0.00,0.00,0.01,0.00,0.01
2019,0714,0,Chemical,TEB,0.632,0.408,0.4061797714285714,406.762,171.70854213571425,0.342,0.3973854285714286,,,1.1170309734939763,1.2280330809523812,9,177,144,0,0,0,0,0,0,20,16,0.98,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0758,0,Fire,FUS,8.387,0.48033096666666664,0.4891815133333334,162.36694846666666,232.872,0.41392746666666663,0.7111015066666667,,,1.1105888022471915,1.238568077419355,24,477,379,0,0,0,2,0,3,20,16,0.99,0.99,0.00,0.00,0.00,0.01,0.00,0.01
2019,0769,0,Physical,Thin / Chip,0.01,0.45905157999999996,0.5368097583333332,308.201,277.3607203166667,0.395,0.5710275833333333,,,1.204670588235294,1.3065555555555557,1,18,16,0,0,0,0,0,0,20,16,0.90,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0771,0,Physical,,2.349,0.40214377999999995,0.5542274416666667,203.721,294.723,0.917,1.0486215666666665,,,1.1394481148936173,1.1809771873563222,13,255,208,0,0,0,0,0,0,20,16,0.98,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0775,0,Physical,PACHECO CANYON MASTICATION 2019,0.374,0.41259361428571434,0.5965882076923078,183.834,298.0779659538462,1.1611513428571427,1.085372853846154,,,1.2341178573170732,1.1884991516483518,7,140,112,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0781,0,Physical,Pre-Commercial Thinning,0.129,0.5228959142857142,0.6417990944444445,152.63407024285715,190.95794740555561,0.8124760428571429,1.0454331444444445,,,1.2283724469387753,1.3014956675324678,3,60,48,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0784,0,Physical,Commercial_Harvest,0.051,0.431,0.6421456388888889,133.83918955000001,190.79909622222226,1.2493512999999998,1.311780377777778,,,1.2389592391304347,1.2863253424657535,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0786,0,Physical,Thin / Mastication,0.184,0.41975081666666664,0.567,250.89746665000004,241.4714899083333,0.6263505833333333,0.6598350083333333,,,1.2430129870129871,1.292,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0791,0,Mechanical,Chipping,0.01,0.48218423999999993,0.5414618166666666,347.926,285.1194295916667,0.26,0.5955646416666668,,,1.1729186746987954,1.2324481707317072,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0793,0,Fire,Hand Pile Burn,0.028,0.335,0.3233069538461538,367.27488612499997,158.3511444923077,0.203,0.7208994230769229,,,1.2111612903225804,1.2703684210526316,1,20,16,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0811,0,Mechanical,Machine Pile,0.048,0.45152024999999996,0.4986519545454545,312.62539926666665,264.4210104272727,0.3343313833333333,0.8068682181818183,,,1.1877018072289156,1.2321934523809526,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0842,0,Fire,Broadcast Burn,0.011,0.422,0.4606848214285714,477.561,254.40215737857145,0.28271952499999997,0.6034912785714287,,,1.2594597701149424,1.258997126436782,2,39,32,0,0,0,0,0,0,20,16,0.98,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0883,0,Mechanical,Thinning,0.02,0.681,0.6269995333333332,228.07,146.8641094666667,0.761,0.6563862555555555,,,1.2163688524590168,1.2839733333333332,1,19,16,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0972,0,Mechanical,Lop and Scatter,0.007,0.42009379999999996,0.5115975454545455,118.975,118.74323004999997,1.239,1.5205821727272726,,,1.0823333333333334,1.2039588235294119,2,40,32,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0981,0,Mechanical,Mowing,0.089,0.484,0.521,310.30973913333327,282.938,0.33955416666666666,0.8690353583333335,,,1.1847951807228914,1.202866867073171,3,60,48,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1008,0,Mechanical,Biomass Removal,0.063,0.4468429166666667,0.44720516000000005,497.3610038833333,121.95,0.3035412833333333,0.4816182299999999,,,1.2153096590909092,1.155546703296703,2,38,32,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1031,0,Mechanical,Hand Pile,0,0.32382516666666666,0.5526256833333334,95.11276880000001,168.43823498333333,1.4170106000000002,1.0112803833333335,,,1.1680344827586204,1.2182123287671236,1,19,16,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0005,1,Physical,Forest Stand Improvement,1.393,0.34748701666666665,0.486,69.14123598333335,128.30345293684212,0.40852948333333333,0.4494297578947368,,,1.2922810257425743,1.2736127062500002,6,120,96,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0007,1,Physical,Forest Health Thinning,1.249,0.509,0.5696521555555556,400.78716059999994,276.7713737444444,0.761,0.8020641222222222,,,1.153862364516129,1.2867522857142861,6,119,96,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0009,1,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk, Maintenance, Tree Felling and Removal",0.869,0.42,0.4977259111111111,144.73444529999998,116.53079691111111,0.7442401375000001,0.8323249777777778,,,1.2014665641975302,1.2163746070588235,5,100,80,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0012,1,Physical,"Forest Health Thinning, Lop and Scatter, Hazardous Fuel Reduction Around Community at Risk",1.456,0.387,0.5799977285714286,266.318,131.46639660714285,0.871,1.0298383285714288,,,1.092742050574713,1.1948278081395354,6,120,96,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0016,1,Fire,Prescribed Burn,1.462,0.519,0.5692618533333333,504.8401855400001,256.2069351133333,0.587,0.786,,,1.1689144049999998,1.2837022222222225,8,159,128,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0018,1,Physical,"Forest Health Thinning, Forest Stand Improvement",3.684,0.37552709999999995,0.601,225.52290114000002,247.99608344000004,0.929,1.0619492799999999,,,0.9455736900000004,1.1696405862068973,11,212,175,0,0,0,1,0,0,20,16,0.96,0.99,0.00,0.00,0.00,0.01,0.00,0.00
2019,0033,1,Physical,"Forest Health Thinning, Forest Stand Improvement, Hazardous Fuel Reduction Around Community at Risk",2.537,0.3997079333333334,0.611,282.9738362333333,334.17165437499995,0.4452367333333333,0.8548056083333334,,,1.1213889822222223,1.283169448275862,10,200,160,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0035,1,Physical,"Chipping, Forest Health Thinning, Hazardous Fuel Reduction Around Community at Risk",1.11,0.343,0.4449832285714285,97.726,240.50227819285712,0.6235819599999999,0.6240235571428572,,,1.1546805247191005,1.2135491865853663,5,95,80,0,0,0,0,0,0,20,16,0.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0046,1,Physical,"Chipping, Forest Health Thinning, Forest Stand Improvement, Tree Felling and Removal",1.477,0.419,0.5176723999999999,346.222,120.40518442222222,0.814,1.1167261888888893,,,1.1066574074074074,1.2654690511904767,6,119,96,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0057,1,Physical,"Chipping, Forest Health Thinning, Fuel Break",1.212,0.454,0.6070061399999999,292.972,151.64522987857143,0.765,0.9381423533333335,,,1.1615097076923073,1.274,5,100,80,0,0,0,0,0,0,20,16,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0059,1,Physical,"Chipping, Forest Health Thinning",1.156,0.42907788750000003,0.498,114.50588118571429,121.815,0.559,0.7190584687500001,,,1.1199047791666668,1.2124508799999998,6,116,96,0,0,0,0,0,0,20,16,0.97,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0062,1,Physical,"THIN & PILE, Forest Health Thinning, Forest Stand Improvement, Tree Felling and Removal",1.076,0.41298189999999996,0.5599477333333334,295.52262939999997,147.18505055555556,0.7051674499999999,0.9574098666666667,,,1.1159094243243242,1.1561306626373624,7,139,112,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,0063,1,Physical,"CUT SKID & DECK,Forest Health Thinning, Forest Stand Improvement, Tree Felling and Removal",1.32,0.40753064285714286,0.5614237888888888,264.1564260142857,147.17185973333335,0.7859455285714285,1.0651729888888888,,,1.0794828960526315,1.1682405449438205,6,119,96,0,0,0,0,0,0,20,16,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00
